package1,package2,strength,count
shortuuid,shortuuid,1.0,211
_utils,_utils,1.0,211
datetime,flup,0.3701754385964912,211
embargo,shoppingcart,0.5328282828282829,211
os,win32pipe,0.6719745222929936,211
fapws,meinheld,0.8115384615384615,211
pyo,pyo,1.0,211
courselib,courselib,1.0,211
test_file_system,test_file_system,1.0,211
bluetooth,sys,0.3546218487394958,211
cereconf,getopt,0.4518201284796574,211
test_all,unittest,0.9634703196347032,211
sys,win32serviceutil,0.6098265895953757,211
gevent,meinheld,0.7785977859778598,211
base64,meinheld,0.7785977859778598,211
applications,json,0.3516666666666667,211
SystemInfo,enigma,0.6918032786885245,211
cfclient,logging,0.8406374501992032,211
umake,umake,1.0,211
win32api,win32security,0.4451476793248945,211
meinheld,tempfile,0.7749077490774908,210
mako,meinheld,0.7749077490774908,210
flask,invenio_records,0.4525862068965517,210
meinheld,urllib,0.7749077490774908,210
pycalendar,twisted,0.6885245901639344,210
counter,counter,1.0,210
name_parser,name_parser,1.0,210
meinheld,rocket,0.7749077490774908,210
gevent,rocket,0.7446808510638298,210
s3utils,s3widgets,0.8936170212765957,210
ImageFilter,ImageFilter,1.0,210
io,meinheld,0.7749077490774908,210
conary,conary_test,0.9051724137931034,210
zadmin,zadmin,1.0,210
item_profile,utils,1.0,210
toolkit,toolkit,1.0,210
UserDict,meinheld,0.7749077490774908,210
gclient_utils,sys,0.9859154929577465,210
charmhelpers,subprocess,0.46770601336302897,210
mach,sys,0.6818181818181818,210
django,omeroweb,0.7865168539325843,210
os,packages,0.4294478527607362,210
public,public,1.0,210
lazy,xblock,0.4783599088838269,210
smartmin,temba,0.5497382198952879,210
pyVim,pyVmomi,0.8300395256916996,210
inspect,meinheld,0.7749077490774908,210
bencode,os,0.5303030303030303,210
google,meinheld,0.7749077490774908,210
gevent,sandesh_common,0.7526881720430108,210
Handler,Handler,1.0,210
pypot,time,0.7446808510638298,210
cherrypy,meinheld,0.7749077490774908,210
meinheld,wsgiref,0.7749077490774908,210
Cheetah,meinheld,0.7749077490774908,210
diesel,meinheld,0.7749077490774908,210
django,sekizai,0.9722222222222222,210
bson,gnowsys_ndf,0.6666666666666666,210
item_profile,item_profile,1.0,210
__future__,bjoern,0.8860759493670886,210
meinheld,twisted,0.7749077490774908,210
meinheld,paste,0.7749077490774908,210
coinpy,coinpy,1.0,210
synergy,synergy,1.0,210
postprocess,preprocess,0.6774193548387096,210
meinheld,pickle,0.7749077490774908,210
fapws,httplib,0.8076923076923077,210
modshogun,modshogun,1.0,209
jcvi,sys,0.954337899543379,209
nagare,nagare,1.0,209
mach,subprocess,0.6785714285714286,209
bsddb,os,0.47285067873303166,209
fontforge,fontforge,1.0,209
chains,chains,1.0,209
numpy,xarray,0.8326693227091634,209
line,line,1.0,209
pygameui,pygameui,1.0,209
Env,anag,0.920704845814978,209
spark,spark,1.0,209
jinja2,meinheld,0.7712177121771218,209
ide,ide,1.0,209
flake8,os,0.7333333333333333,209
five,plone,0.7385159010600707,209
plotter,plotter,1.0,209
projex,projexui,0.6613924050632911,209
item_system,item_system,1.0,209
gaebusiness,routes,0.4553376906318083,209
bjoern,meinheld,0.8818565400843882,209
g,sys,0.5870786516853933,209
numpy,pyiem,0.4427966101694915,209
Xml,Xml,1.0,209
hitchserve,subprocess,0.920704845814978,209
item_system,utils,1.0,209
websockets,websockets,1.0,209
limix,scipy,0.954337899543379,209
host,host,1.0,209
django,login,0.37254901960784315,209
os_brick,oslo_utils,0.6352583586626139,209
tkMessageBox,tkSimpleDialog,0.5543766578249337,209
hyperopt,numpy,0.7307692307692307,209
obfsproxy,obfsproxy,1.0,209
DraftTools,FreeCAD,0.8893617021276595,209
cexceptions,item_repo,0.9330357142857143,209
nav_msgs,tf,0.5710382513661202,209
k3d,testing,0.706081081081081,209
test_util,unittest,0.5821727019498607,209
dolfin,ufl,0.4256619144602851,209
couchexport,couchexport,1.0,209
inputs,inputs,1.0,209
pretend,warehouse,0.5805555555555556,209
pgu,pygame,0.8776371308016878,208
bjoern,io,0.8776371308016878,208
gdal,osr,0.5714285714285714,208
IPython,bpython,0.5,208
aleph,aleph,1.0,208
bjoern,itertools,0.8776371308016878,208
iutil,logging,0.7050847457627119,208
hitchpython,hitchpython,1.0,208
entropy,os,0.5859154929577465,208
numpy,rmgpy,0.4378947368421053,208
cuisine,cuisine,1.0,208
pyeapi,pyeapi,1.0,208
dynamic_reconfigure,dynamic_reconfigure,1.0,208
func,os,0.369449378330373,208
diesel,httplib,0.6341463414634146,208
armor,armor,1.0,208
bjoern,pickle,0.8776371308016878,208
UserDict,bjoern,0.8776371308016878,208
os,utils_misc,0.7819548872180451,208
appengine_config,controllers,0.38235294117647056,208
rospy,trajectory_msgs,1.0,208
__future__,meinheld,0.7675276752767528,208
trajectory_msgs,trajectory_msgs,1.0,208
tutils,tutils,1.0,208
pylayers,pylayers,1.0,208
socorro,socorrolib,0.65,208
offlineimap,os,0.5123152709359606,208
xbrowse_server,xbrowse_server,1.0,208
bjoern,tempfile,0.8776371308016878,208
mailbox,sys,0.37076648841354726,208
TestCmd,sys,0.8455284552845529,208
rhn,spacewalk,0.3946869070208729,208
bjoern,inspect,0.8776371308016878,208
bjoern,rocket,0.8776371308016878,208
five,zope,0.734982332155477,208
Cheetah,bjoern,0.8776371308016878,208
bjoern,mako,0.8776371308016878,208
electrum_gui,electrum_gui,1.0,208
sandesh_common,socket,0.7455197132616488,208
misura,misura,1.0,208
mocker,os,0.5546666666666666,208
seahub,seaserv,0.9585253456221198,208
bjoern,traceback,0.8776371308016878,208
gribapi,gribapi,1.0,208
bjoern,google,0.8776371308016878,208
pythoncom,winerror,0.48259860788863107,208
helper_functions,helper_functions,1.0,208
base64,bjoern,0.8776371308016878,208
meinheld,thread,0.7638376383763837,207
hitchpython,hitchtest,0.9951923076923077,207
decoder,decoder,1.0,207
clogger,clogger,1.0,207
colour,numpy,0.5294117647058824,207
courselib,django,0.981042654028436,207
pyvirtualdisplay,selenium,0.7781954887218046,207
django,expedient,0.7840909090909091,207
contact,django,0.5897435897435898,207
logging,tool_shed,0.6571428571428571,207
rospkg,sys,0.4928571428571429,207
storyboard,storyboard,1.0,207
selinux,simplejson,0.4357894736842105,207
flask,flask_cors,0.9409090909090909,207
meinheld,urlparse,0.7638376383763837,207
lux,lux,1.0,207
sys,win32ui,0.4376321353065539,207
jsondata,sys,0.7419354838709677,207
svtplay_dl,svtplay_dl,1.0,207
receiver,receiver,1.0,207
Cookie,meinheld,0.7638376383763837,207
httplib,rocket,0.7340425531914894,207
datetime,editors,0.6272727272727273,207
bjoern,jinja2,0.8734177215189873,207
caster,caster,1.0,207
StringIO,meinheld,0.7638376383763837,207
flaskbb,flaskbb,1.0,207
synglob,wx,0.7931034482758621,207
galry,galry,1.0,207
datetime,ietf,0.3338709677419355,207
logging,mc_states,0.7723880597014925,207
os,pygst,0.33713355048859933,207
numpy,triangle,0.7366548042704626,207
httplib,meinheld,0.7638376383763837,207
bravado_core,bravado_core,1.0,207
test_lib,test_lib,1.0,207
formatter,sys,0.5294117647058824,207
compose,docker,0.3996138996138996,207
functools,static_replace,0.5625,207
geoserver,logging,0.6149253731343284,206
deep_learning_layers,lasagne,1.0,206
Cookie,bjoern,0.869198312236287,206
friends,friends,1.0,206
os_brick,oslo_config,0.6261398176291794,206
datetime,deform,0.34797297297297297,206
anki,aqt,0.7923076923076923,206
mock,oslo_vmware,0.4212678936605317,206
os,wheel,0.7177700348432056,206
Main,Main,1.0,206
collection,collection,1.0,206
bjoern,thread,0.869198312236287,206
deep_learning_layers,theano,1.0,206
win32event,win32serviceutil,0.5953757225433526,206
drawquest,drawquest,1.0,206
django,mozdns,0.824,206
unittest,xmlrunner,0.7054794520547946,206
furl,website,0.5659340659340659,206
goocanvas,goocanvas,1.0,206
juriscraper,lxml,0.35456110154905335,206
bjoern,urlparse,0.869198312236287,206
flask,navitiacommon,0.5643835616438356,206
deep_learning_layers,deep_learning_layers,1.0,206
hitchpython,os,0.9903846153846154,206
sst,sst,1.0,206
autonomie,autonomie,1.0,206
_common,beets,0.35517241379310344,206
galsim,galsim,1.0,206
gstudio,gstudio,1.0,206
django,zadmin,0.9809523809523809,206
edxmako,lang_pref,0.7228070175438597,206
djangae,google,0.544973544973545,206
healpy,matplotlib,0.5738161559888579,206
conary,rmake,0.5493333333333333,206
config_models,xmodule_django,0.4161616161616162,206
mox,stubout,0.37937384898710863,206
openwns,openwns,1.0,206
digits,flask,0.43829787234042555,206
external_auth,microsite_configuration,0.4111776447105788,206
GafferImage,IECore,0.7436823104693141,206
bjoern,httplib,0.869198312236287,206
os,servo,0.44782608695652176,206
os,platformio,0.5802816901408451,206
Utility,Utility,1.0,206
deep_learning_layers,postprocess,0.9951456310679612,205
logging,synnefo,0.45353982300884954,205
assertions,dtest,0.7564575645756457,205
errno,xattr,0.5216284987277354,205
opps,opps,1.0,205
Build,Build,1.0,205
templar,templar,1.0,205
DateTime,plone,0.41082164328657317,205
codecs,sre_compile,0.6507936507936508,205
pvserver,pvsimple,0.8991228070175439,205
re,virtualenv,0.39883268482490275,205
argcomplete,argparse,0.7454545454545455,205
logistic_sgd,theano,0.9360730593607306,205
pyjamas,pyjd,0.8723404255319149,205
lasagne,layers,0.3934740882917466,205
deep_learning_layers,objectives,0.9951456310679612,205
apiutil,apiutil,1.0,205
logging,zim,0.5150753768844221,205
r2,r2,1.0,205
neuron,neuron,1.0,205
jpype,os,0.5510752688172043,205
remo,remo,1.0,205
extras,extras,1.0,205
gluon,s3rest,0.9192825112107623,205
lasagne,preprocess,0.387523629489603,205
hitchpython,subprocess,0.9855769230769231,205
data_loader,data_loader,1.0,205
digital_swig,digital_swig,1.0,205
os,ventana,0.5189873417721519,205
hitchpython,hitchserve,0.9855769230769231,205
CheckPetsc4py,CheckPetsc4py,1.0,205
kol,kol,1.0,205
leonardo,leonardo,1.0,205
numpy,pgmpy,0.7347670250896058,205
vstruct,vstruct,1.0,205
cloudify_cli,cloudify_cli,1.0,205
paravistest,pvsimple,0.8991228070175439,205
copyreg,os,0.5074257425742574,205
deep_learning_layers,theano_printer,0.9951456310679612,205
simplestyle,simplestyle,1.0,205
DistUtilsExtra,os,0.8333333333333334,205
django,mapit,0.9070796460176991,205
testbase,unittest,0.597667638483965,205
jnpr,os,0.4244306418219462,205
name_parser,sickbeard,0.9714285714285714,204
pythonforandroid,pythonforandroid,1.0,204
presentations,pvsimple,0.8947368421052632,204
ducktape,ducktape,1.0,204
layers,objectives,0.9026548672566371,204
testing_support,unittest,0.8395061728395061,204
abstract,abstract,1.0,204
opus_gui,opus_gui,1.0,204
objectives,preprocess,0.9026548672566371,204
mlp,mlp,1.0,204
tornado,viewfinder,0.6666666666666666,204
django_select2,django_select2,1.0,204
__future__,apptools,0.35051546391752575,204
maestro,maestro,1.0,204
EffectController,random,0.7132867132867133,204
logging,navitiacommon,0.5589041095890411,204
hitchselenium,hitchselenium,1.0,204
django,job,0.3388704318936877,204
symbol,sys,0.42588726513569936,204
xastropy,xastropy,1.0,204
cf_units,iris,0.9315068493150684,204
bitcoinrpc,util,0.4755244755244755,204
apiutil,sys,0.9951219512195122,204
cyclone,twisted,0.5779036827195467,204
os,progress,0.5062034739454094,204
hackathon,hackathon,1.0,204
keystonemiddleware,keystonemiddleware,1.0,204
CheckPetsc4py,petsc4py,0.9951219512195122,204
clock,clock,1.0,204
django,xbrowse_server,0.9807692307692307,204
cassiopeia,cassiopeia,1.0,204
isodate,json,0.35978835978835977,204
django,geoserver,0.608955223880597,204
gitdb,os,0.7328519855595668,203
deep_learning_layers,preprocess,0.9854368932038835,203
matplotlib,pyiem,0.4300847457627119,203
ntplib,time,0.6403785488958991,203
layers,postprocess,0.6548387096774193,203
tushare,tushare,1.0,203
dogtail,dogtail,1.0,203
savanna,savanna,1.0,203
deepy,deepy,1.0,203
threadedcomments,threadedcomments,1.0,203
Actions,Actions,1.0,203
django,oauth_provider,0.8982300884955752,203
grass,sys,0.6077844311377245,203
galpy,galpy,1.0,203
_common,os,0.35,203
opencore,zope,0.6170212765957447,203
preprocess,theano_printer,0.9354838709677419,203
djpcms,djpcms,1.0,203
ztag,ztag,1.0,203
sendfile,sendfile,1.0,203
CommonFunctions,CommonFunctions,1.0,203
jas,sys,0.571830985915493,203
ipaplatform,sys,0.40763052208835343,203
lasagne,updates,0.8565400843881856,203
graphite,os,0.405189620758483,203
brewer2mpl,numpy,0.8565400843881856,203
Configure,os,0.6721854304635762,203
ooiservices,ooiservices,1.0,203
El,El,1.0,203
horizon,openstack_auth,0.58,203
pycket,pycket,1.0,203
mutlib,mutlib,1.0,203
mfr,mfr,1.0,203
pysandesh,sandesh_common,0.7275985663082437,203
unittest,youtube_dl,0.42557651991614254,203
os,pygeoip,0.4666666666666667,203
transformations,transformations,1.0,203
MacOS,os,0.5272727272727272,203
logsettings,logsettings,1.0,202
astrometry,pylab,0.43070362473347545,202
item_distro,item_system,0.9665071770334929,202
statvfs,statvfs,1.0,202
hitchpostgres,hitchpostgres,1.0,202
roam,roam,1.0,202
item_distro,item_repo,0.957345971563981,202
item_profile,item_repo,0.9619047619047619,202
manilaclient,manilaclient,1.0,202
pywinauto,sys,0.5642458100558659,202
logging,miro,0.452914798206278,202
dtest,os,0.3754646840148699,202
core,xos,0.8381742738589212,202
item_distro,item_profile,0.9619047619047619,202
shotfactory04,shotfactory04,1.0,202
dispatcher,dispatcher,1.0,202
b3,b3,1.0,202
os,pyspider,0.47754137115839246,202
hitchsmtp,hitchsmtp,1.0,202
neat,neat,1.0,202
hitchselenium,hitchtest,0.9901960784313726,202
django,grid,0.38697318007662834,202
item_profile,item_system,0.9665071770334929,202
collections,verify_student,0.390715667311412,202
hitchselenium,hitchserve,0.9901960784313726,202
os,uno,0.4400871459694989,202
Products,uwosh,0.8015873015873016,202
jsondata,ujson,0.7240143369175627,202
course_wiki,xmodule,0.9017857142857143,202
__future__,blockcanvas,0.643312101910828,202
hitchselenium,os,0.9901960784313726,202
static_replace,util,0.5489130434782609,202
item_repo,item_system,0.9665071770334929,202
layers,theano_printer,0.9308755760368663,202
stalker,stalker,1.0,202
cogent,numpy,0.36528028933092227,202
DateTime,bika,0.40480961923847697,202
euclid,euclid,1.0,202
os,parameters,0.3551236749116608,201
addons,reviews,0.5809248554913294,201
pavelib,pavelib,1.0,201
fantastico,fantastico,1.0,201
sae,sae,1.0,201
os,sonLib,0.8204081632653061,201
hitchpostgres,subprocess,0.995049504950495,201
crosscat,crosscat,1.0,201
model_utils,xmodule_django,0.3948919449901768,201
os,skeinforge_application,0.3857965451055662,201
order,order,1.0,201
os,saga,0.5050251256281407,201
pybitcoin,testlib,0.5193798449612403,201
hitchpython,hitchselenium,0.9852941176470589,201
ssh,ssh,1.0,201
hitchpostgres,os,0.995049504950495,201
mobility,mobility,1.0,201
MAVProxy,MAVProxy,1.0,201
qiniu,qiniu,1.0,201
ROOT,rootpy,0.4831730769230769,201
os,pybuilder,0.3477508650519031,201
os,slave,0.5374331550802139,201
CheckPetsc4py,dolfin,0.9804878048780488,201
hitchpostgres,hitchtest,0.995049504950495,201
munin,munin,1.0,201
syndata,synglob,0.8553191489361702,201
drc,drc,1.0,201
editors,users,0.6090909090909091,201
pushmanager,pushmanager,1.0,201
grokcore,grokcore,1.0,201
livestreamer,re,0.7444444444444445,201
CheckPetsc4py,sys,0.9804878048780488,201
f5,f5,1.0,201
collections,diesel,0.6128048780487805,201
rlglue,rlglue,1.0,201
beeswax,re,0.3941176470588235,201
amo,zadmin,0.9523809523809523,200
dialog,os,0.43859649122807015,200
hitchpostgres,hitchselenium,0.9900990099009901,200
os,summa,0.851063829787234,200
hitchsmtp,os,0.9900990099009901,200
hitchpostgres,hitchpython,0.9900990099009901,200
hitchpython,hitchsmtp,0.9900990099009901,200
lutris,os,0.8032128514056225,200
hitchpostgres,hitchserve,0.9900990099009901,200
hitchsmtp,hitchtest,0.9900990099009901,200
os,wmi,0.3424657534246575,200
ansible,shade,0.5555555555555556,200
MatrixOperations,scipy,0.851063829787234,200
oslo_config,oslo_vmware,0.40899795501022496,200
mahotas,numpy,0.9049773755656109,200
time,vtdb,0.37174721189591076,200
hitchpostgres,hitchsmtp,0.9900990099009901,200
hitchselenium,subprocess,0.9803921568627451,200
django,xos,0.8298755186721992,200
hitchserve,hitchsmtp,0.9900990099009901,200
sched,sys,0.4728132387706856,200
hitchsmtp,subprocess,0.9900990099009901,200
hitchselenium,hitchsmtp,0.9900990099009901,200
datetime,rocket,0.7092198581560284,200
PooledEffect,random,0.7604562737642585,200
win32event,win32service,0.554016620498615,200
google,simian,0.6862068965517242,199
datetime,waitress,0.5292553191489362,199
Ice,Test,0.3685185185185185,199
django,karaage,0.7262773722627737,199
pootle,pootle_misc,0.5940298507462687,199
requests,requests_cache,0.7624521072796935,199
blessings,sys,0.4830097087378641,199
django,openslides,0.7210144927536232,199
selinux,shutil,0.4189473684210526,199
cfgm_common,pysandesh,0.43832599118942733,199
django,django_facebook,0.9,198
brewer2mpl,matplotlib,0.8354430379746836,198
ImageDraw,os,0.42857142857142855,198
pyglet,summa,0.8425531914893617,198
ccmlib,dtest,0.5706051873198847,198
SimpleCV,time,0.3619744058500914,198
logging,xmodule_modifiers,0.8878923766816144,198
error,git_command,0.7734375,198
__future__,echomesh,0.9041095890410958,198
ldb,time,0.35231316725978645,198
dircache,os,0.7388059701492538,198
GdalTools_utils,qgis,0.7734375,198
iotbx,sys,0.66,198
catapult_base,telemetry,0.668918918918919,198
pynotify,time,0.3548387096774194,198
logging,storageadmin,0.5142857142857142,198
calendarserver,twext,0.6491803278688525,198
backports,os,0.5409836065573771,198
neo,unittest,0.3639705882352941,198
subprocess,zc,0.4782608695652174,198
os,source,0.33277310924369746,198
bz2,lzma,0.434878587196468,197
git_command,os,0.76953125,197
gtk,webkit,0.7350746268656716,197
os,the,0.6459016393442623,197
tablet,vtdb,0.6137071651090342,197
os,pyximport,0.49373433583959897,197
logging,ndg,0.4900497512437811,197
gspread,oauth2client,0.5309973045822103,197
deep_learning_layers,layers,0.9563106796116505,197
config,gaebusiness,0.42919389978213507,197
beeswax,hadoop,0.3862745098039216,197
gpodder,os,0.47815533980582525,197
geonode,geoserver,0.5880597014925373,197
opaque_keys,static_replace,0.5353260869565217,197
allmydata,foolscap,0.5384615384615384,196
os,psychopy,0.40329218106995884,196
CheckPetsc4py,numpy,0.9560975609756097,196
django,links,0.6577181208053692,196
liboozie,oozie,0.7747035573122529,196
cexceptions,item_distro,0.9289099526066351,196
item_repo,os,0.875,196
goocanvas,gtk,0.9514563106796117,196
sys,validate,0.43847874720357943,196
pygraphviz,sys,0.3705103969754253,196
antlr3,sys,0.43847874720357943,196
modulefinder,os,0.5816023738872403,196
cfclient,sys,0.7808764940239044,196
math,nav_msgs,0.5355191256830601,196
json,s3validators,0.6405228758169934,196
bencode,hashlib,0.494949494949495,196
plotting,sys,0.43458980044345896,196
json,ratelimitbackend,0.37764932562620424,196
os,session,0.35125448028673834,196
nxdrive,os,0.5781710914454278,196
g,os,0.550561797752809,196
PySide,mcedit2,0.620253164556962,196
__future__,netrc,0.358974358974359,196
AccessControl,DateTime,0.3927855711422846,196
